group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave),HcostTime%,HcostTime(ave)
42,7,600.006,False,0,984812,2135810,4.45667,1.252e-05,2.2978,6.45514e-06,0.458051,1.28679e-06,72.0938,0.000202531
42,8,600.009,False,0,1094319,2409240,4.88047,1.21546e-05,2.84073,7.0747e-06,0.38934,9.69632e-07,77.1895,0.000192236
42,9,600,False,0,919538,2058814,4.04251,1.17811e-05,2.40978,7.02283e-06,0.347653,1.01316e-06,81.2104,0.000236671
42,10,0.0282853,True,75,108,230,9.29211,1.14274e-05,5.47528,6.73348e-06,0.831174,1.02217e-06,1.72268e+06,2.11854
43,1,600,False,0,734048,1594881,3.31431,1.24686e-05,1.87074,7.03781e-06,0.32264,1.21378e-06,83.6197,0.00031458
43,2,1.18136,True,43,4235,10733,10.8599,1.19533e-05,6.54542,7.20442e-06,0.98666,1.086e-06,42477,0.0467535
43,3,37.5033,True,57,123552,280781,8.26847,1.1044e-05,5.06586,6.76637e-06,0.611257,8.16443e-07,1347.33,0.0017996
43,4,2.27414,True,67,9223,19632,10.1626,1.17721e-05,6.64517,7.69765e-06,0.871165,1.00914e-06,22228.7,0.0257494
43,5,600,False,0,924614,2034700,4.04012,1.19137e-05,2.13046,6.28239e-06,0.348016,1.02624e-06,88.1079,0.000259816
43,6,100.737,True,58,280690,519601,6.05756,1.1744e-05,3.31468,6.42628e-06,0.543165,1.05305e-06,531.44,0.00103032
43,7,241.827,True,52,498104,988318,4.88089,1.19428e-05,2.68391,6.56715e-06,0.436448,1.06793e-06,226.531,0.000554289
43,8,237.722,True,62,409274,830859,4.36221,1.2481e-05,2.18722,6.25799e-06,0.4726,1.35218e-06,233.034,0.000666749
43,9,600.001,False,0,904921,1906165,4.07999,1.28425e-05,2.02552,6.37568e-06,0.442358,1.3924e-06,94.8116,0.000298437
43,10,600.004,False,0,980609,1945832,4.06432,1.25325e-05,2.04937,6.31931e-06,0.427455,1.31807e-06,97.8963,0.000301867
44,1,13.4518,True,50,44136,86708,8.00518,1.24191e-05,4.28818,6.65262e-06,0.833508,1.29309e-06,4371.94,0.00678257
44,2,0.0257863,True,54,93,201,8.88883,1.14035e-05,4.64122,5.95423e-06,0.680594,8.73134e-07,2.28069e+06,2.9259
44,3,0.0229092,True,51,63,169,8.73274,1.18379e-05,4.92422,6.67515e-06,0.765195,1.03728e-06,2.56712e+06,3.47992
44,4,0.0220729,True,57,65,130,7.85307,1.33338e-05,3.53737,6.00615e-06,0.654196,1.11077e-06,2.66439e+06,4.52391
44,5,0.310822,True,55,1129,2515,10.4505,1.29155e-05,5.52348,6.82632e-06,1.07026,1.3227e-06,189217,0.233849
44,6,0.0213007,True,56,63,170,9.15463,1.14706e-05,5.11767,6.41235e-06,0.858188,1.07529e-06,2.76109e+06,3.45959
44,7,2.09365,True,42,8682,16505,10.0437,1.27404e-05,5.09875,6.46772e-06,1.08482,1.37609e-06,28098.1,0.0356423
44,8,35.3243,True,49,98878,213669,7.36871,1.21821e-05,3.91601,6.47403e-06,0.720412,1.191e-06,1670.56,0.0027618
44,9,0.0224151,True,64,64,174,9.09164,1.17121e-05,4.86235,6.26379e-06,0.800799,1.03161e-06,2.63266e+06,3.39145
44,10,0.0245545,True,63,79,195,9.7982,1.23379e-05,5.20719,6.55692e-06,0.751797,9.46667e-07,2.40328e+06,3.02623
45,1,600,False,0,1095568,2116698,4.13232,1.17135e-05,2.63303,7.4636e-06,0.332009,9.41114e-07,103.842,0.000294351
45,2,600.007,False,0,1066919,2097117,3.94762,1.12946e-05,2.6388,7.54988e-06,0.278905,7.97975e-07,109.289,0.000312687
45,3,600.002,False,0,1046980,2306401,4.33968,1.12895e-05,2.97683,7.74412e-06,0.324398,8.43909e-07,114.272,0.000297275
45,4,600.003,False,0,1043810,2049279,3.97091,1.16263e-05,2.58824,7.57803e-06,0.336743,9.85941e-07,118.791,0.000347804
45,5,600.13,False,0,1010621,1968262,3.73982,1.14028e-05,2.44261,7.44759e-06,0.257973,7.86567e-07,124.262,0.00037888
45,6,600.093,False,0,1108217,2002307,3.7691,1.1296e-05,2.53035,7.5835e-06,0.31399,9.4103e-07,130.077,0.000389842
45,7,600.071,False,0,911075,1874914,3.65695,1.17042e-05,2.45426,7.85494e-06,0.304002,9.72966e-07,133.951,0.000428715
45,8,600.059,False,0,1084823,2066014,3.95677,1.14921e-05,2.5532,7.41558e-06,0.340116,9.87843e-07,138.574,0.000402479
45,9,600.047,False,0,986755,2124253,4.12549,1.16534e-05,2.84628,8.04001e-06,0.334834,9.45818e-07,143.281,0.000404731
45,10,600.033,False,0,972063,1904332,3.641,1.14724e-05,2.4905,7.84729e-06,0.284567,8.96637e-07,148.092,0.000466622
46,1,35.3806,True,59,92264,199102,6.75989,1.20124e-05,4.29129,7.62565e-06,0.655199,1.16429e-06,2516.6,0.00447201
46,2,600.022,False,0,729420,1634982,3.37015,1.23681e-05,1.95672,7.18098e-06,0.288695,1.05948e-06,151.435,0.00055575
46,3,600.017,False,0,815428,1708374,3.57111,1.25425e-05,2.09104,7.34419e-06,0.358899,1.26053e-06,154.158,0.000541437
46,4,46.4974,True,64,135828,273904,7.28288,1.23633e-05,4.27716,7.26082e-06,0.75661,1.28441e-06,1994.19,0.0033853
46,5,29.8572,True,57,78985,169369,6.35723,1.12068e-05,3.80221,6.70272e-06,0.479972,8.46118e-07,3113,0.00548775
46,6,630.6,False,0,587403,1280435,2.41644,1.19007e-05,1.50468,7.41039e-06,0.215658,1.06209e-06,149.761,0.000737557
46,7,600.01,False,0,935270,2025979,3.85623,1.14205e-05,2.637,7.80969e-06,0.289829,8.58353e-07,162.264,0.000480559
46,8,19.8677,True,58,66850,163489,8.65745,1.05208e-05,5.73951,6.97482e-06,0.540202,6.5647e-07,4910.65,0.00596758
46,9,600.008,False,0,773580,1638358,3.13364,1.14762e-05,2.06388,7.55846e-06,0.24032,8.80114e-07,166.381,0.00060933
46,10,600.006,False,0,733941,1870190,3.63593,1.1665e-05,2.36523,7.58826e-06,0.297538,9.5458e-07,169.616,0.000544173
47,1,648.272,False,0,580833,1412989,2.63127,1.20721e-05,1.56917,7.19927e-06,0.233857,1.07292e-06,158.996,0.000729463
47,2,0.0555059,True,59,167,427,9.47323,1.23143e-05,5.6376,7.32834e-06,0.930532,1.2096e-06,1.85697e+06,2.41388
47,3,634.209,False,0,603268,1342903,2.67815,1.2648e-05,1.42697,6.73913e-06,0.258644,1.22149e-06,164.501,0.000776885
47,4,105.209,True,49,198994,445385,4.99559,1.18006e-05,3.15639,7.45603e-06,0.451403,1.0663e-06,995.713,0.00235207
47,5,791.185,False,0,641099,1244086,1.95603,1.24395e-05,1.05376,6.70146e-06,0.190603,1.21215e-06,134.277,0.000853943
47,6,600.006,False,0,586578,1168167,2.96624,1.52355e-05,1.76903,9.08626e-06,0.275802,1.4166e-06,180.494,0.000927072
