group,exam,time,finished,makespan,expand number,generated number,generatedTime%,generatedTime(ave),avilableTime%,avilableTime(ave),hashTime%,hashTime(ave),HcostTime%,HcostTime(ave)
5,4,60.0001,False,0,283273,636199,10.2239,9.64218e-06,7.12016,6.71504e-06,0.939234,8.85794e-07,259.047,0.000244308
5,5,60.0001,False,0,280069,583320,10.2862,1.05803e-05,6.66774,6.85842e-06,1.14293,1.17561e-06,267.337,0.000274982
5,6,60.0001,False,0,292983,694768,10.3232,8.91509e-06,7.75559,6.69772e-06,0.721441,6.23035e-07,279.907,0.000241728
5,7,60.0004,False,0,276453,697907,10.6721,9.17499e-06,7.85772,6.75543e-06,0.816492,7.01954e-07,290.944,0.000250131
5,8,60.0009,False,0,296731,611731,9.992,9.80054e-06,6.4449,6.32141e-06,0.992604,9.73584e-07,301.054,0.000295286
5,9,60,False,0,299501,630236,10.0651,9.58221e-06,7.38487,7.03058e-06,0.892975,8.50135e-07,312.306,0.000297323
5,10,60.0002,False,0,288414,630707,10.0384,9.54966e-06,7.38037,7.02106e-06,0.918951,8.74213e-07,322.814,0.000307098
6,1,60.0001,False,0,276350,617600,10.2713,9.97862e-06,6.83667,6.64185e-06,1.0358,1.00628e-06,332.068,0.000322605
6,2,60,False,0,261652,657617,10.6387,9.70655e-06,7.12724,6.50279e-06,0.996398,9.091e-07,341.32,0.000311415
6,3,60.0001,False,0,260069,661568,10.7424,9.74268e-06,6.92121,6.2771e-06,0.978898,8.87799e-07,350.824,0.000318175
6,4,60.0001,False,0,252542,630061,10.6004,1.00947e-05,7.34388,6.99351e-06,1.04102,9.91358e-07,359.481,0.00034233
6,5,60.0004,False,0,272956,546456,10.187,1.11853e-05,5.87057,6.44584e-06,1.31501,1.44387e-06,365.266,0.000401059
6,6,2.78127,True,37,12256,34408,11.1876,9.04312e-06,7.86525,6.35764e-06,0.738422,5.96882e-07,7891.21,0.00637862
6,7,60,False,0,256716,597343,10.5694,1.06164e-05,6.42111,6.44967e-06,1.18235,1.18761e-06,372.82,0.000374479
6,8,60.0002,False,0,242013,669263,10.9511,9.8178e-06,7.83261,7.02202e-06,0.987185,8.85022e-07,381.554,0.000342068
6,9,60.0001,False,0,253246,703104,11.0281,9.41094e-06,8.00941,6.83491e-06,0.891072,7.60406e-07,391.284,0.000333906
6,10,60,False,0,261406,661364,10.8251,9.82068e-06,7.58713,6.88317e-06,0.992515,9.00426e-07,400.624,0.000363452
7,1,5.61066,True,55,27844,54422,10.3006,1.06194e-05,6.11562,6.30492e-06,1.13366,1.16875e-06,4293.49,0.00442639
7,2,3.25392,True,42,16204,33777,11.064,1.06586e-05,6.79768,6.54857e-06,1.24501,1.19939e-06,7412.02,0.00714039
7,3,5.39535,True,42,25773,52359,10.3939,1.07104e-05,6.37188,6.56592e-06,1.2359,1.27354e-06,4477.41,0.00461375
7,4,60.0001,False,0,273305,637149,10.7514,1.01246e-05,6.96078,6.55494e-06,1.03699,9.76532e-07,412.116,0.000388088
7,5,60.001,False,0,281362,591899,10.1118,1.02504e-05,6.05182,6.13475e-06,1.066,1.08061e-06,421.767,0.000427547
7,6,60,False,0,274556,562579,10.3409,1.10287e-05,5.96781,6.36478e-06,1.24573,1.32859e-06,429.16,0.000457707
7,7,60.0002,False,0,260765,640363,10.5765,9.90992e-06,7.15085,6.70014e-06,0.996842,9.34014e-07,438.325,0.000410698
7,8,60,False,0,256434,654879,10.7012,9.80446e-06,7.74325,7.09436e-06,0.98178,8.99507e-07,447.497,0.000409996
7,9,60.0002,False,0,263815,598955,10.3982,1.04164e-05,6.48913,6.50048e-06,1.12626,1.12823e-06,455.481,0.000456277
7,10,60.0001,False,0,267383,584750,10.6223,1.08993e-05,6.03368,6.19104e-06,1.20328,1.23466e-06,462.561,0.000474624
8,1,0.0208493,True,44,63,185,9.01853,1.01638e-05,5.74696,6.47676e-06,1.03601,1.16757e-06,1.33116e+06,1.5002
8,2,0.0222772,True,51,65,221,10.4398,1.05235e-05,6.78945,6.84389e-06,1.00596,1.01403e-06,1.24584e+06,1.25583
8,3,0.0246947,True,53,63,237,10.3269,1.07603e-05,7.7223,8.04641e-06,1.04071,1.08439e-06,1.12389e+06,1.17106
8,4,0.0305166,True,48,63,259,8.93252,1.05247e-05,6.81334,8.0278e-06,0.930641,1.09653e-06,909476,1.07159
8,5,0.0236088,True,58,69,223,10.4741,1.10888e-05,7.25323,7.67892e-06,0.973789,1.03094e-06,1.17559e+06,1.24458
8,6,0.0312799,True,47,94,286,9.60041,1.05e-05,6.1068,6.67902e-06,1.047,1.1451e-06,887292,0.970434
8,7,0.0209062,True,41,65,189,9.9559,1.10127e-05,6.85251,7.57989e-06,1.05758,1.16984e-06,1.32757e+06,1.46849
8,8,2.65538,True,51,10665,25917,10.8663,1.11333e-05,6.19976,6.3521e-06,1.27582,1.30717e-06,10458,0.010715
8,9,0.296858,True,39,1189,3575,10.9127,9.06159e-06,8.35416,6.93706e-06,0.674194,5.59832e-07,93557.4,0.0776875
8,10,0.0208042,True,67,64,219,10.0412,9.53881e-06,7.01493,6.66393e-06,1.15506,1.09726e-06,1.33499e+06,1.26819
9,1,60.0001,False,0,281730,653367,10.0509,9.23e-06,7.83783,7.19764e-06,0.778625,7.15028e-07,473.996,0.000435281
9,2,60.0001,False,0,299330,634563,9.91989,9.3796e-06,6.92486,6.54769e-06,0.851698,8.0531e-07,485.665,0.000459213
9,3,60.0001,False,0,295821,603696,9.6374,9.57841e-06,7.62013,7.57349e-06,0.855506,8.50269e-07,497.077,0.000494035
9,4,60,False,0,286466,626958,10.0109,9.58049e-06,7.16214,6.85418e-06,0.896177,8.57643e-07,507.155,0.000485349
9,5,60.0001,False,0,271687,614436,10.0447,9.80875e-06,7.44769,7.27272e-06,0.921888,9.00229e-07,516.929,0.000504784
9,6,60,False,0,267033,662273,10.1753,9.21851e-06,8.39948,7.60968e-06,0.794201,7.19523e-07,527.726,0.000478105
9,7,60,False,0,289231,641220,9.84575,9.21284e-06,7.88601,7.37907e-06,0.793733,7.42709e-07,539.504,0.000504823
9,8,60.0001,False,0,279541,648383,10.055,9.30467e-06,8.15844,7.54966e-06,0.819842,7.58665e-07,550.564,0.000509481
9,9,60.0003,False,0,292197,640883,9.87827,9.24816e-06,7.4591,6.9833e-06,0.799136,7.48161e-07,561.949,0.000526103
9,10,60.0002,False,0,270458,612322,9.93131,9.73149e-06,7.86148,7.7033e-06,0.928468,9.09787e-07,571.159,0.000559667
10,1,60,False,0,224121,664124,11.2649,1.01772e-05,8.00034,7.22788e-06,1.02411,9.25227e-07,578.608,0.000522741
10,2,60,False,0,302613,600355,9.7546,9.74883e-06,7.08584,7.08166e-06,0.899841,8.99309e-07,589.17,0.000588822
10,3,60,False,0,250297,585739,10.1646,1.04121e-05,6.80244,6.96807e-06,1.08621,1.11266e-06,596.738,0.000611267
10,4,60.0002,False,0,254012,575438,10.2212,1.06575e-05,6.3554,6.62669e-06,1.15231,1.2015e-06,603.365,0.000629121
10,5,60.0003,False,0,260800,593764,9.95669,1.00613e-05,7.27982,7.35631e-06,0.98634,9.96704e-07,612.514,0.00061895
10,6,60.0001,False,0,269366,625861,10.0458,9.63073e-06,7.27305,6.97253e-06,0.899228,8.62072e-07,622.688,0.000596958
10,7,60.0001,False,0,248268,613622,10.2981,1.00695e-05,6.98647,6.83139e-06,1.00888,9.86484e-07,631.266,0.000617253
10,8,60.0001,False,0,236937,641899,10.7574,1.00553e-05,7.59567,7.09989e-06,1.03648,9.68826e-07,638.923,0.00059722
10,9,60,False,0,253424,559351,9.90565,1.06255e-05,6.99112,7.49918e-06,1.09175,1.17109e-06,646.703,0.0006937
10,10,60.0001,False,0,250725,665390,10.5077,9.47511e-06,8.29757,7.48215e-06,0.830939,7.49281e-07,656.887,0.000592333
