group,exam,time,finished,makespan,expand number,generated number,depth
8,10,0.246526,True,67,143,744,33
9,1,658.529,False,0,179144,1174318,0
9,2,635.676,False,0,240307,1253056,0
9,3,623.376,False,0,193737,1142288,0
9,4,698.885,False,0,188209,1255921,0
9,5,632.309,False,0,231327,1228648,0
9,6,618.172,False,0,188340,1136080,0
9,7,634.379,False,0,181583,1160859,0
9,8,600.008,False,0,186322,1064537,0
9,9,600,False,0,170911,989441,0
9,10,600.002,False,0,149461,1018397,0
10,1,600.005,False,0,202748,1217189,0
10,2,801.602,False,0,321501,1246496,0
10,3,788.744,False,0,267142,1255113,0
10,4,665.51,False,0,275476,1271463,0
10,5,698.98,False,0,232543,1226231,0
10,6,748.488,False,0,236740,1233675,0
10,7,64.3139,True,49,37044,203449,33
10,8,658.878,False,0,212572,1245705,0
10,9,0.236951,True,49,155,801,33
10,10,689.447,False,0,205522,1280493,0
11,1,5.52336,True,54,3947,17518,33
11,2,0.178462,True,56,146,556,33
11,3,31.9449,True,81,20206,92244,33
11,4,747.069,False,0,303266,1429711,0
11,5,63.9169,True,49,34033,218244,33
11,6,3.75447,True,44,1707,11168,33
11,7,155.898,True,36,80516,454995,33
11,8,1.55268,True,62,1701,6172,33
11,9,0.13823,True,67,81,344,33
11,10,0.284643,True,38,170,831,33
12,1,0.0649713,True,47,40,167,33
12,2,0.102757,True,46,55,269,33
12,3,0.259368,True,37,179,916,33
12,4,0.19948,True,63,92,480,33
12,5,2.34591,True,47,1211,8262,33
12,6,2.92077,True,53,2295,9923,33
12,7,3.47668,True,55,2401,11476,33
12,8,1.89029,True,35,838,6460,33
12,9,0.100992,True,52,67,284,33
12,10,10.9519,True,57,7643,38695,33
13,1,690.153,False,0,158850,1140779,0
13,2,688.731,False,0,159896,1100958,0
13,3,687.919,False,0,182986,1129376,0
13,4,719.806,False,0,211951,1120371,0
13,5,691.701,False,0,160139,1089979,0
13,6,735.215,False,0,153857,1123975,0
13,7,708.947,False,0,177915,1128913,0
13,8,748.662,False,0,168364,1103701,0
13,9,699.124,False,0,177739,1114612,0
13,10,749.901,False,0,142558,1084883,0
14,1,715.619,False,0,318078,1307142,0
14,2,832.891,False,0,224775,1186614,0
14,3,726.635,False,0,243855,1167852,0
14,4,817.441,False,0,215378,1179307,0
14,5,20.1434,True,52,7400,48507,33
14,6,32.1156,True,35,12988,81837,33
14,7,716.881,False,0,204899,1158975,0
14,8,0.625629,True,54,287,1603,33
14,9,735.075,False,0,203140,1192894,0
14,10,742.413,False,0,283703,1205286,0
15,1,6.87916,True,46,3170,17031,33
15,2,2.8936,True,47,932,6730,33
15,3,3.90328,True,48,3039,12511,33
15,4,2.96942,True,48,1471,7740,33
15,5,786.02,False,0,271182,1190591,0
15,6,0.210597,True,67,96,465,33
15,7,0.0639101,True,47,34,135,33
15,8,883.083,False,0,337565,1256075,0
15,9,0.278332,True,54,145,758,33
15,10,0.65303,True,65,346,1779,33
16,1,5.37057,True,51,2869,13768,33
16,2,0.226583,True,48,115,587,33
16,3,0.17514,True,36,74,368,33
16,4,0.194687,True,47,80,429,33
16,5,0.505161,True,51,285,1556,33
16,6,0.267499,True,51,97,682,33
16,7,0.2819,True,34,156,850,33
16,8,0.304291,True,44,134,787,33
16,9,0.129036,True,44,89,373,33
16,10,72.5212,True,51,43714,208971,33
17,1,867.879,False,0,332657,1562894,0
17,2,36.7155,True,68,44765,191058,33
17,3,0.0657487,True,60,58,229,33
17,4,6.40462,True,49,4586,25738,33
17,5,14.9999,True,47,14290,66618,33
17,6,1.1691,True,65,876,4419,33
17,7,9.9549,True,57,7453,40391,33
17,8,1.28563,True,61,1157,4881,33
17,9,13.2481,True,48,12544,58012,33
17,10,0.0784368,True,66,69,259,33
18,1,2.08101,True,53,1855,9628,33
18,2,2.52594,True,55,2149,11321,33
18,3,0.968896,True,56,1099,4595,33
18,4,0.359074,True,70,339,1426,33
18,5,1.44112,True,52,1508,7090,33
18,6,14.9628,True,62,20310,77553,33
18,7,0.583579,True,48,564,2556,33
18,8,0.894682,True,52,1176,4488,33
18,9,0.232853,True,47,183,861,33
18,10,18.8291,True,49,21298,101476,33
19,1,3.56359,True,40,3295,16446,33
19,2,0.061493,True,58,49,181,33
19,3,0.10093,True,83,72,310,33
19,4,0.071039,True,39,47,230,33
19,5,0.975003,True,48,703,3872,33
19,6,3.28622,True,49,3753,15793,33
19,7,2.65068,True,57,3676,14283,33
19,8,0.237902,True,55,183,786,33
19,9,0.465369,True,38,337,1855,33
19,10,4.37833,True,47,5052,24228,33
20,1,0.156061,True,57,131,565,33
20,2,0.0840752,True,70,73,275,33
20,3,0.10771,True,49,83,378,33
20,4,0.0819953,True,43,53,273,33
20,5,0.0436434,True,61,38,124,33
20,6,0.0879341,True,51,55,266,33
20,7,0.105044,True,42,94,382,33
20,8,0.123452,True,51,106,461,33
20,9,0.14916,True,41,100,547,33
20,10,0.0958901,True,37,73,309,33
21,1,964.122,False,0,453121,1621970,0
21,2,911.883,False,0,348917,1477412,0
21,3,927.269,False,0,338872,1383751,0
21,4,900.755,False,0,321305,1285478,0
21,5,185.942,True,55,95946,475308,33
21,6,940.186,False,0,321867,1543536,0
21,7,348.094,True,65,140551,632913,33
21,8,869.591,False,0,267619,1260450,0
21,9,892.536,False,0,255381,1250935,0
21,10,913.036,False,0,324121,1333221,0
22,1,0.655357,True,42,519,2385,33
22,2,1.50724,True,45,1178,5272,33
22,3,983.292,False,0,405704,1323958,0
22,4,6.56487,True,42,4861,24251,33
22,5,959.76,False,0,295180,1449514,0
22,6,364.392,True,52,142781,722536,33
22,7,161.797,True,60,78273,353231,33
22,8,960.648,False,0,278152,1359918,0
22,9,0.144359,True,76,92,377,33
22,10,97.4564,True,55,77419,344112,33
23,1,0.0718154,True,63,53,188,33
23,2,0.164223,True,53,116,476,33
23,3,0.111957,True,46,74,320,33
23,4,1.52706,True,65,960,4537,33
23,5,15.5807,True,52,8642,49677,33
23,6,6.5275,True,48,9178,29781,33
23,7,2.22957,True,60,1603,7836,33
23,8,0.499495,True,48,399,1672,33
23,9,12.2544,True,63,7898,36716,33
23,10,0.110763,True,61,78,288,33
24,1,0.0958462,True,53,88,319,33
24,2,0.285475,True,58,133,703,33
24,3,0.0885505,True,69,59,237,33
24,4,0.0764198,True,53,51,206,33
24,5,0.0640265,True,51,46,171,33
24,6,0.193668,True,56,120,580,33
24,7,0.911295,True,44,712,2939,33
24,8,0.112661,True,38,67,336,33
24,9,0.173148,True,43,98,537,33
24,10,0.0734735,True,53,49,204,33
25,1,600.003,False,0,214084,1176965,0
25,2,600.001,False,0,253072,1164172,0
25,3,873.102,False,0,215835,1198136,0
25,4,838.729,False,0,238526,1170347,0
25,5,921.91,False,0,210480,1135436,0
25,6,958.726,False,0,231061,1198204,0
25,7,969.404,False,0,243818,1151906,0
25,8,936.212,False,0,212472,1143668,0
25,9,600.001,False,0,228546,940834,0
25,10,648.22,False,0,103195,579908,0
26,1,12.1246,True,59,5847,21571,33
26,2,0.13339,True,40,43,165,33
26,3,0.235543,True,58,115,424,33
26,4,0.310273,True,62,80,382,33
26,5,486.594,True,74,166050,589109,33
26,6,18.7213,True,53,6555,30672,33
26,7,0.822953,True,56,237,1139,33
26,8,26.0251,True,66,9744,41479,33
26,9,60.2766,True,43,19447,99322,33
26,10,219.917,True,49,58260,324431,33
27,1,0.304777,True,43,113,560,33
27,2,1.04408,True,58,367,1649,33
27,3,1.69325,True,60,567,2405,33
27,4,0.0921112,True,64,52,148,33
27,5,0.57348,True,49,217,897,33
27,6,0.128894,True,59,49,189,33
27,7,9.19523,True,49,4361,20304,33
27,8,0.148069,True,66,52,203,33
27,9,0.237063,True,55,124,404,33
27,10,1.13851,True,62,337,1621,33
28,1,0.104621,True,69,34,150,33
28,2,0.105005,True,57,46,178,33
28,3,0.222014,True,40,95,429,33
28,4,0.102193,True,49,61,193,33
28,5,0.119805,True,73,47,151,33
28,6,0.0685362,True,55,36,111,33
28,7,0.188707,True,48,94,376,33
28,8,0.140655,True,53,54,232,33
28,9,0.110312,True,62,43,156,33
28,10,0.156789,True,59,64,247,33
29,1,600.015,False,0,97656,557102,0
29,2,897.685,False,0,102332,560943,0
29,3,859.531,False,0,106344,570958,0
29,4,860.106,False,0,118097,554896,0
29,5,827.307,False,0,107122,562831,0
29,6,809.993,False,0,106866,565631,0
29,7,799.677,False,0,114911,560956,0
29,8,792.348,False,0,88903,557233,0
29,9,600.002,False,0,101735,556450,0
29,10,837.426,False,0,138819,566126,0
30,1,835.309,False,0,115766,577456,0
30,2,821.645,False,0,140187,623278,0
30,3,809.728,False,0,154120,620609,0
30,4,446.025,True,53,107928,435559,33
30,5,64.4956,True,54,20804,92375,33
30,6,877.444,False,0,152242,641167,0
30,7,63.0345,True,68,22145,92241,33
30,8,804.961,False,0,114689,577203,0
30,9,600.004,False,0,117568,598114,0
30,10,841.127,False,0,139901,641720,0
31,1,0.482768,True,43,160,797,33
31,2,3.97763,True,63,789,4522,33
31,3,0.444328,True,58,134,598,33
31,4,1.3815,True,50,429,2128,33
31,5,84.7795,True,52,49822,156726,33
31,6,0.357526,True,53,87,478,33
31,7,0.346724,True,61,89,393,33
31,8,0.2409,True,58,100,385,33
31,9,792.436,False,0,141868,596118,0
31,10,821.301,False,0,143664,637691,0
32,1,0.13118,True,61,50,178,33
32,2,0.183711,True,60,61,269,33
32,3,0.103688,True,57,45,153,33
32,4,0.110886,True,68,40,158,33
32,5,0.246237,True,54,81,398,33
32,6,1.74069,True,44,529,2555,33
32,7,0.138742,True,35,50,220,33
32,8,0.133249,True,54,51,199,33
32,9,0.293014,True,65,110,451,33
32,10,0.18748,True,51,66,291,33
33,1,0.514527,True,65,234,912,33
33,2,2.99942,True,60,1993,7674,33
33,3,68.0454,True,55,38294,167824,33
33,4,4.80431,True,77,2448,10769,33
33,5,1.40837,True,53,769,3310,33
33,6,0.300026,True,59,198,683,33
33,7,0.0970615,True,58,57,193,33
33,8,3.85137,True,61,2744,9941,33
33,9,3.37633,True,65,1841,7316,33
33,10,0.120828,True,53,68,250,33
34,1,4.57902,True,68,3129,11976,33
34,2,0.196599,True,44,119,420,33
34,3,0.801319,True,69,509,1948,33
34,4,0.106974,True,67,57,204,33
34,5,7.48896,True,63,6789,23996,33
34,6,1.1316,True,52,684,2746,33
34,7,11.2944,True,58,9912,33841,33
34,8,4.51696,True,58,3071,13590,33
34,9,0.0611626,True,60,38,110,33
34,10,0.0982301,True,47,47,199,33
35,1,0.0899331,True,57,43,154,33
35,2,0.124159,True,53,59,241,33
35,3,0.0818424,True,60,46,150,33
35,4,1.02166,True,50,558,2492,33
35,5,0.054922,True,60,34,92,33
35,6,0.236798,True,58,117,468,33
35,7,0.202265,True,61,116,393,33
35,8,0.0907463,True,63,42,161,33
35,9,0.2357,True,59,139,546,33
35,10,1.14569,True,59,936,3424,33
36,1,0.110534,True,66,53,223,33
36,2,0.107733,True,44,59,233,33
36,3,0.0880916,True,61,42,156,33
36,4,0.0605258,True,59,35,112,33
36,5,0.233435,True,64,136,499,33
36,6,0.109626,True,46,66,238,33
36,7,0.120675,True,56,61,232,33
36,8,0.0991973,True,63,55,190,33
36,9,0.119401,True,59,56,229,33
36,10,0.168685,True,59,82,326,33
37,1,833.227,False,0,197978,775603,0
37,2,600.016,False,0,177116,704328,0
37,3,823.622,False,0,157297,641600,0
37,4,600.002,False,0,158857,653156,0
37,5,39.9259,True,80,19850,77395,33
37,6,82.5348,True,73,48368,159386,33
37,7,870.876,False,0,140551,628698,0
37,8,166.743,True,72,63945,239017,33
37,9,171.13,True,57,68704,272315,33
37,10,600.005,False,0,185106,713666,0
38,1,0.967112,True,48,374,1540,33
38,2,10.0052,True,54,4596,19844,33
38,3,9.06932,True,59,3978,17639,33
38,4,0.33549,True,59,165,609,33
38,5,228.263,True,71,111932,388826,33
38,6,3.77895,True,63,2076,7172,33
38,7,2.24573,True,65,830,4050,33
38,8,7.06817,True,61,4988,16258,33
38,9,13.0974,True,63,6727,25982,33
38,10,14.1209,True,60,6933,30345,33
39,1,0.109845,True,55,42,158,33
39,2,0.155685,True,54,70,234,33
39,3,0.448668,True,54,164,683,33
39,4,0.131012,True,53,56,227,33
39,5,0.145065,True,55,44,167,33
39,6,0.714659,True,69,263,1244,33
39,7,59.804,True,56,52735,144994,33
39,8,0.124919,True,67,45,171,33
39,9,1.13443,True,64,805,2517,33
39,10,14.4746,True,60,13796,37340,33
40,1,0.100526,True,51,47,175,33
40,2,0.147603,True,56,60,248,33
40,3,0.137928,True,57,60,234,33
40,4,0.111788,True,57,39,136,33
40,5,0.314986,True,65,123,573,33
40,6,0.129965,True,60,74,247,33
40,7,0.127928,True,46,54,224,33
40,8,0.135277,True,57,70,258,33
40,9,0.132906,True,64,49,186,33
40,10,0.217237,True,51,97,377,33
41,1,600.003,False,0,158244,593661,0
41,2,600.01,False,0,161860,565061,0
41,3,600.002,False,0,173137,591297,0
41,4,600.001,False,0,120337,550135,0
41,5,1323.79,False,0,144445,585402,0
41,6,600.01,False,0,117254,543689,0
41,7,600.011,False,0,107577,550590,0
41,8,600.004,False,0,134557,562029,0
41,9,600.005,False,0,152275,571970,0
41,10,600.001,False,0,113621,551178,0
42,1,0.502977,True,58,162,726,33
42,2,181.248,True,50,56486,271764,33
42,3,67.2536,True,60,22159,89826,33
42,4,159.843,True,49,51035,225602,33
42,5,0.316729,True,52,120,522,33
42,6,17.2831,True,66,6360,27989,33
42,7,420.837,True,66,135628,493468,33
42,8,599.892,False,0,187687,654444,0
42,9,147.525,True,60,34289,165402,33
42,10,0.133616,True,75,56,209,33
43,1,845.372,False,0,151400,621068,0
43,2,0.106844,True,43,44,165,33
43,3,1.86568,True,57,646,2743,33
43,4,5.40986,True,67,2292,8265,33
43,5,162.52,True,64,53822,210049,33
43,6,4.57905,True,58,2059,7806,33
43,7,0.212633,True,52,73,308,33
43,8,0.845823,True,62,560,1666,33
43,9,54.3625,True,57,25918,90308,33
43,10,82.3971,True,60,39178,138509,33
44,1,0.1998,True,50,69,306,33
44,2,0.125475,True,54,48,192,33
44,3,0.199513,True,51,78,331,33
44,4,0.0757707,True,57,33,108,33
44,5,0.167698,True,55,56,230,33
44,6,0.122645,True,56,49,166,33
44,7,0.150396,True,42,71,287,33
44,8,0.189924,True,49,72,288,33
44,9,0.0730641,True,64,38,107,33
44,10,0.114854,True,63,53,175,33
45,1,599.961,False,0,128495,513832,0
45,2,599.968,False,0,120089,504438,0
45,3,599.972,False,0,117555,512552,0
45,4,599.981,False,0,126402,537181,0
45,5,599.987,False,0,133405,523603,0
45,6,599.991,False,0,105106,477742,0
45,7,599.996,False,0,124377,541870,0
45,8,599.997,False,0,155090,554218,0
45,9,599.998,False,0,113319,557464,0
45,10,599.985,False,0,101498,488299,0
46,1,20.1344,True,59,8228,33891,33
46,2,203.826,True,67,58610,257924,33
46,3,873,False,0,159891,596810,0
46,4,15.9287,True,64,6249,22488,33
46,5,9.26534,True,57,2707,12911,33
46,6,600.001,False,0,150233,585784,0
46,7,839.778,False,0,140285,608203,0
46,8,12.703,True,58,3513,16367,33
46,9,859.182,False,0,152374,638910,0
46,10,760.254,False,0,155256,682409,0
47,1,0.0877926,True,58,61,191,33
47,2,0.203941,True,59,89,379,33
47,3,0.222522,True,55,115,453,33
47,4,3.90038,True,49,1883,8971,33
47,5,13.0338,True,47,9488,33654,33
47,6,90.9697,True,53,43802,176332,33
47,7,249.36,True,66,137708,489783,33
47,8,0.118074,True,48,61,235,33
47,9,0.394825,True,65,217,800,33
47,10,114.445,True,60,56417,241794,33
48,1,0.0921574,True,63,41,169,33
48,2,0.339518,True,54,155,627,33
48,3,0.230577,True,50,130,608,33
48,4,0.0900028,True,57,47,163,33
48,5,0.155673,True,58,82,326,33
48,6,0.100374,True,58,55,198,33
48,7,0.0673131,True,55,43,134,33
48,8,0.169351,True,44,84,339,33
48,9,0.15042,True,59,81,301,33
48,10,0.0944365,True,54,47,184,33
